"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"279","2025-12-20","hall",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.7888365685374
"280","2025-12-20","marietta",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.81882275007871
"281","2025-12-20","macon",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.02799111205336
"282","2025-12-20","henry",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.1761572897753
"283","2025-12-20","cherokee",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.30888084155788
"284","2025-12-20","athens",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.68126965218123
"285","2025-12-20","south-augusta",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.69895580965822
"286","2025-12-20","columbus",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.41449108055824
"287","2025-12-20","la-grange",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.34400070244911
"288","2025-12-20","georgia",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.70059033775257
"289","2025-12-20","savannah",1,"Flu ED visits pct","2025-12-27","quantile",0.75,1.52615126805762
"290","2025-12-20","floyd",1,"Flu ED visits pct","2025-12-27","quantile",0.75,7.71096821085381
"291","2025-12-20","hall",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.24660370742024
"292","2025-12-20","marietta",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.20632765091821
"293","2025-12-20","macon",1,"Flu ED visits pct","2025-12-27","quantile",0.75,3.8995810506083
"294","2025-12-20","henry",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.35338973546043
"295","2025-12-20","cherokee",1,"Flu ED visits pct","2025-12-27","quantile",0.75,7.36650686756898
"296","2025-12-20","athens",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.37664703187469
"297","2025-12-20","south-augusta",1,"Flu ED visits pct","2025-12-27","quantile",0.75,2.75381943873802
"298","2025-12-20","columbus",1,"Flu ED visits pct","2025-12-27","quantile",0.75,2.45711411524335
"299","2025-12-20","la-grange",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.41281099127088
"300","2025-12-20","georgia",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.91726711057632
"301","2025-12-20","savannah",2,"Flu ED visits pct","2026-01-03","quantile",0.75,1.21256936779884
"302","2025-12-20","floyd",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.84341465562593
"303","2025-12-20","hall",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.99777846412072
"304","2025-12-20","marietta",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.92482636883409
"305","2025-12-20","macon",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.46312239464041
"306","2025-12-20","henry",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.8286608369706
"307","2025-12-20","cherokee",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.742358781085
"308","2025-12-20","athens",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.30836454773484
"309","2025-12-20","south-augusta",2,"Flu ED visits pct","2026-01-03","quantile",0.75,2.25721050915109
"310","2025-12-20","columbus",2,"Flu ED visits pct","2026-01-03","quantile",0.75,2.56227127893227
"311","2025-12-20","la-grange",2,"Flu ED visits pct","2026-01-03","quantile",0.75,4.85841751271616
"312","2025-12-20","georgia",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.33567079348341
"313","2025-12-20","savannah",3,"Flu ED visits pct","2026-01-10","quantile",0.75,1.12370712244574
"314","2025-12-20","floyd",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.12945524815572
"315","2025-12-20","hall",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.52551212351376
"316","2025-12-20","marietta",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.34802884497975
"317","2025-12-20","macon",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.07693306823324
"318","2025-12-20","henry",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.48025790972051
"319","2025-12-20","cherokee",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.29330863257053
"320","2025-12-20","athens",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.87404795495585
"321","2025-12-20","south-augusta",3,"Flu ED visits pct","2026-01-10","quantile",0.75,2.19194411233592
"322","2025-12-20","columbus",3,"Flu ED visits pct","2026-01-10","quantile",0.75,2.39127704889232
"323","2025-12-20","la-grange",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.14220430651039
"324","2025-12-20","georgia",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.94508167852721
"325","2025-12-20","savannah",0,"Flu ED visits pct","2025-12-20","quantile",0.9,1.79745762313533
"326","2025-12-20","floyd",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.89701796832885
"327","2025-12-20","hall",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.90512081304734
"328","2025-12-20","marietta",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.79077100905385
"329","2025-12-20","macon",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.09128663796751
"330","2025-12-20","henry",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.84010725571911
"331","2025-12-20","cherokee",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.27975697513388
"332","2025-12-20","athens",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.4658813771133
"333","2025-12-20","south-augusta",0,"Flu ED visits pct","2025-12-20","quantile",0.9,3.01073354863962
"334","2025-12-20","columbus",0,"Flu ED visits pct","2025-12-20","quantile",0.9,2.95283556400929
"335","2025-12-20","la-grange",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.00132409574758
"336","2025-12-20","georgia",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.5703764287426
"337","2025-12-20","savannah",1,"Flu ED visits pct","2025-12-27","quantile",0.9,1.83131566511665
"338","2025-12-20","floyd",1,"Flu ED visits pct","2025-12-27","quantile",0.9,8.34002862003966
"339","2025-12-20","hall",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.39259784722095
"340","2025-12-20","marietta",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.75650488732793
"341","2025-12-20","macon",1,"Flu ED visits pct","2025-12-27","quantile",0.9,4.59383106039238
"342","2025-12-20","henry",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.5506940882575
"343","2025-12-20","cherokee",1,"Flu ED visits pct","2025-12-27","quantile",0.9,8.12429334850611
"344","2025-12-20","athens",1,"Flu ED visits pct","2025-12-27","quantile",0.9,8.61864702807356
"345","2025-12-20","south-augusta",1,"Flu ED visits pct","2025-12-27","quantile",0.9,2.77334332113982
"346","2025-12-20","columbus",1,"Flu ED visits pct","2025-12-27","quantile",0.9,2.7418381995618
"347","2025-12-20","la-grange",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.52303317823596
"348","2025-12-20","georgia",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.65632997117672
"349","2025-12-20","savannah",2,"Flu ED visits pct","2026-01-03","quantile",0.9,1.89476141818811
"350","2025-12-20","floyd",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.0213266888032
"351","2025-12-20","hall",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.23937296993929
"352","2025-12-20","marietta",2,"Flu ED visits pct","2026-01-03","quantile",0.9,5.58879041145067
"353","2025-12-20","macon",2,"Flu ED visits pct","2026-01-03","quantile",0.9,4.20496474722833
"354","2025-12-20","henry",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.11096969658724
"355","2025-12-20","cherokee",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.70676011976737
"356","2025-12-20","athens",2,"Flu ED visits pct","2026-01-03","quantile",0.9,8.04364846847313
"357","2025-12-20","south-augusta",2,"Flu ED visits pct","2026-01-03","quantile",0.9,2.94570457450193
"358","2025-12-20","columbus",2,"Flu ED visits pct","2026-01-03","quantile",0.9,2.59935543816092
"359","2025-12-20","la-grange",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.16716275431599
"360","2025-12-20","georgia",2,"Flu ED visits pct","2026-01-03","quantile",0.9,5.78152757773346
"361","2025-12-20","savannah",3,"Flu ED visits pct","2026-01-10","quantile",0.9,1.83748983075716
"362","2025-12-20","floyd",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.72546202911473
"363","2025-12-20","hall",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.94787233223567
"364","2025-12-20","marietta",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.25187958128267
"365","2025-12-20","macon",3,"Flu ED visits pct","2026-01-10","quantile",0.9,4.14042481653557
"366","2025-12-20","henry",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.91031605596144
"367","2025-12-20","cherokee",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.46067005602778
"368","2025-12-20","athens",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.83348987456147
"369","2025-12-20","south-augusta",3,"Flu ED visits pct","2026-01-10","quantile",0.9,3.00158371334542
"370","2025-12-20","columbus",3,"Flu ED visits pct","2026-01-10","quantile",0.9,2.63937742018257
"371","2025-12-20","la-grange",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.9715129292882
"372","2025-12-20","georgia",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.65874890385536
"373","2025-12-20","savannah",0,"Flu ED visits pct","2025-12-20","quantile",0.95,2.04163744882079
"374","2025-12-20","floyd",0,"Flu ED visits pct","2025-12-20","quantile",0.95,10.3002306749126
"375","2025-12-20","hall",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.24984443723772
"376","2025-12-20","marietta",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.40897676532153
"377","2025-12-20","macon",0,"Flu ED visits pct","2025-12-20","quantile",0.95,5.31382249773207
"378","2025-12-20","henry",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.30061982630418
"379","2025-12-20","cherokee",0,"Flu ED visits pct","2025-12-20","quantile",0.95,9.05462890810362
"380","2025-12-20","athens",0,"Flu ED visits pct","2025-12-20","quantile",0.95,10.5036931895918
"381","2025-12-20","south-augusta",0,"Flu ED visits pct","2025-12-20","quantile",0.95,3.12759091343675
"382","2025-12-20","columbus",0,"Flu ED visits pct","2025-12-20","quantile",0.95,3.73996932321921
"383","2025-12-20","la-grange",0,"Flu ED visits pct","2025-12-20","quantile",0.95,9.15918661928402
"384","2025-12-20","georgia",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.20689518105156
"385","2025-12-20","savannah",1,"Flu ED visits pct","2025-12-27","quantile",0.95,2.03996784407002
"386","2025-12-20","floyd",1,"Flu ED visits pct","2025-12-27","quantile",0.95,10.3585847643675
"387","2025-12-20","hall",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.91594181390898
"388","2025-12-20","marietta",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.44895427215865
"389","2025-12-20","macon",1,"Flu ED visits pct","2025-12-27","quantile",0.95,5.31382249773207
"390","2025-12-20","henry",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.31154356697115
"391","2025-12-20","cherokee",1,"Flu ED visits pct","2025-12-27","quantile",0.95,9.04034399567853
"392","2025-12-20","athens",1,"Flu ED visits pct","2025-12-27","quantile",0.95,10.489475745759
"393","2025-12-20","south-augusta",1,"Flu ED visits pct","2025-12-27","quantile",0.95,3.1249756880477
"394","2025-12-20","columbus",1,"Flu ED visits pct","2025-12-27","quantile",0.95,3.79755189620206
"395","2025-12-20","la-grange",1,"Flu ED visits pct","2025-12-27","quantile",0.95,9.29702559533275
"396","2025-12-20","georgia",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.37285689435779
"397","2025-12-20","savannah",2,"Flu ED visits pct","2026-01-03","quantile",0.95,2.00370871402759
"398","2025-12-20","floyd",2,"Flu ED visits pct","2026-01-03","quantile",0.95,10.2855850476287
"399","2025-12-20","hall",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.91628003553835
"400","2025-12-20","marietta",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.21871977849973
"401","2025-12-20","macon",2,"Flu ED visits pct","2026-01-03","quantile",0.95,5.32195966556955
"402","2025-12-20","henry",2,"Flu ED visits pct","2026-01-03","quantile",0.95,7.84002215613513
"403","2025-12-20","cherokee",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.56390760368827
"404","2025-12-20","athens",2,"Flu ED visits pct","2026-01-03","quantile",0.95,10.1579799151648
"405","2025-12-20","south-augusta",2,"Flu ED visits pct","2026-01-03","quantile",0.95,3.06745248092329
"406","2025-12-20","columbus",2,"Flu ED visits pct","2026-01-03","quantile",0.95,3.79929334689514
"407","2025-12-20","la-grange",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.70009787295863
"408","2025-12-20","georgia",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.24847551400143
"409","2025-12-20","savannah",3,"Flu ED visits pct","2026-01-10","quantile",0.95,2.14408647213603
"410","2025-12-20","floyd",3,"Flu ED visits pct","2026-01-10","quantile",0.95,10.2063430465324
"411","2025-12-20","hall",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.29618620002535
"412","2025-12-20","marietta",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.91658276999408
"413","2025-12-20","macon",3,"Flu ED visits pct","2026-01-10","quantile",0.95,5.75325509386761
"414","2025-12-20","henry",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.05707482568455
"415","2025-12-20","cherokee",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.83322225888893
"416","2025-12-20","athens",3,"Flu ED visits pct","2026-01-10","quantile",0.95,10.4835764635522
"417","2025-12-20","south-augusta",3,"Flu ED visits pct","2026-01-10","quantile",0.95,3.29132498135209
"418","2025-12-20","columbus",3,"Flu ED visits pct","2026-01-10","quantile",0.95,3.91005788575783
"419","2025-12-20","la-grange",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.80962265265091
"420","2025-12-20","georgia",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.48776406604111
"421","2025-12-20","savannah",0,"Flu ED visits pct","2025-12-20","quantile",0.975,2.60246232949814
"422","2025-12-20","floyd",0,"Flu ED visits pct","2025-12-20","quantile",0.975,11.1315497322144
"423","2025-12-20","hall",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.91594181390898
"424","2025-12-20","marietta",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.54029275540111
"425","2025-12-20","macon",0,"Flu ED visits pct","2025-12-20","quantile",0.975,5.75864650569145
"426","2025-12-20","henry",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.6042396552937
"427","2025-12-20","cherokee",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.16803536018836
"428","2025-12-20","athens",0,"Flu ED visits pct","2025-12-20","quantile",0.975,11.0391603988097
"429","2025-12-20","south-augusta",0,"Flu ED visits pct","2025-12-20","quantile",0.975,4.23492242729875
"430","2025-12-20","columbus",0,"Flu ED visits pct","2025-12-20","quantile",0.975,4.36362557501737
"431","2025-12-20","la-grange",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.31740715367169
"432","2025-12-20","georgia",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.65511932211835
"433","2025-12-20","savannah",1,"Flu ED visits pct","2025-12-27","quantile",0.975,2.69676946267393
"434","2025-12-20","floyd",1,"Flu ED visits pct","2025-12-27","quantile",0.975,11.9095192825839
"435","2025-12-20","hall",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.30662687357364
"436","2025-12-20","marietta",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.21508488311678
"437","2025-12-20","macon",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.11468675920388
"438","2025-12-20","henry",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.17864965972517
"439","2025-12-20","cherokee",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.60659391382263
"440","2025-12-20","athens",1,"Flu ED visits pct","2025-12-27","quantile",0.975,11.2748702903793
"441","2025-12-20","south-augusta",1,"Flu ED visits pct","2025-12-27","quantile",0.975,4.5752669128131
"442","2025-12-20","columbus",1,"Flu ED visits pct","2025-12-27","quantile",0.975,4.58407668957394
"443","2025-12-20","la-grange",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.61169975995564
"444","2025-12-20","georgia",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.54748368091557
"445","2025-12-20","savannah",2,"Flu ED visits pct","2026-01-03","quantile",0.975,2.78572424273023
"446","2025-12-20","floyd",2,"Flu ED visits pct","2026-01-03","quantile",0.975,11.2166558948702
"447","2025-12-20","hall",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.04293995759617
"448","2025-12-20","marietta",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.60131112683398
"449","2025-12-20","macon",2,"Flu ED visits pct","2026-01-03","quantile",0.975,6.18600949435163
"450","2025-12-20","henry",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.97573191951084
"451","2025-12-20","cherokee",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.83925539683623
"452","2025-12-20","athens",2,"Flu ED visits pct","2026-01-03","quantile",0.975,10.2704276467387
"453","2025-12-20","south-augusta",2,"Flu ED visits pct","2026-01-03","quantile",0.975,4.74273747683613
"454","2025-12-20","columbus",2,"Flu ED visits pct","2026-01-03","quantile",0.975,4.51885737083205
"455","2025-12-20","la-grange",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.9021444936395
"456","2025-12-20","georgia",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.50267127841865
"457","2025-12-20","savannah",3,"Flu ED visits pct","2026-01-10","quantile",0.975,2.74838137675648
"458","2025-12-20","floyd",3,"Flu ED visits pct","2026-01-10","quantile",0.975,11.9024529438568
"459","2025-12-20","hall",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.89384004097932
"460","2025-12-20","marietta",3,"Flu ED visits pct","2026-01-10","quantile",0.975,8.90577434780624
"461","2025-12-20","macon",3,"Flu ED visits pct","2026-01-10","quantile",0.975,6.19385488343627
"462","2025-12-20","henry",3,"Flu ED visits pct","2026-01-10","quantile",0.975,8.83263908238003
"463","2025-12-20","cherokee",3,"Flu ED visits pct","2026-01-10","quantile",0.975,10.0802830497224
"464","2025-12-20","athens",3,"Flu ED visits pct","2026-01-10","quantile",0.975,10.559837224951
"465","2025-12-20","south-augusta",3,"Flu ED visits pct","2026-01-10","quantile",0.975,4.78599736433136
